,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
18236,Prahran,95 Chomley St,2,h,1250000.0,S,Biggin,12/08/2017,4.6,3181.0,2.0,1.0,0.0,192.0,100.0,1910.0,Stonnington City Council,-37.85562,145.00571000000002,Southern Metropolitan,7717.0
18237,Prahran,4/24 Grandview Gr,1,u,400000.0,VB,hockingstuart,12/08/2017,4.6,3181.0,1.0,1.0,2.0,0.0,50.0,1960.0,Stonnington City Council,-37.851259999999996,145.00832,Southern Metropolitan,7717.0
18241,Prahran,8 Linden Ct,4,h,4200000.0,S,Marshall,12/08/2017,4.6,3181.0,4.0,2.0,2.0,787.0,275.0,1930.0,Stonnington City Council,-37.85768,145.00253999999998,Southern Metropolitan,7717.0
18243,Prahran,20/20 St Edmonds Rd,2,u,626000.0,S,hockingstuart,12/08/2017,4.6,3181.0,2.0,1.0,2.0,0.0,78.0,2000.0,Stonnington City Council,-37.850590000000004,144.99188,Southern Metropolitan,7717.0
18247,Preston,66 McNamara St,4,h,1148000.0,S,Nelson,12/08/2017,8.4,3072.0,4.0,1.0,2.0,552.0,140.0,1940.0,Darebin City Council,-37.728790000000004,144.98538,Northern Metropolitan,14577.0
18252,Reservoir,13 Clinnick St,3,h,935000.0,S,Nelson,12/08/2017,12.0,3073.0,3.0,1.0,2.0,529.0,99.0,1960.0,Darebin City Council,-37.72017,144.99873,Northern Metropolitan,21650.0
18253,Reservoir,22 Dyson St,3,h,510000.0,S,Stockdale,12/08/2017,12.0,3073.0,3.0,2.0,2.0,292.0,119.0,1950.0,Darebin City Council,-37.71331,144.9871,Northern Metropolitan,21650.0
18258,Reservoir,13 Nutwood St,4,h,755000.0,SP,Ray,12/08/2017,12.0,3073.0,4.0,2.0,2.0,479.0,157.0,1995.0,Darebin City Council,-37.70952,145.033,Northern Metropolitan,21650.0
18262,Reservoir,52 Powell St,4,h,1200000.0,S,Nelson,12/08/2017,12.0,3073.0,4.0,2.0,2.0,499.0,260.0,1940.0,Darebin City Council,-37.72614,144.99892,Northern Metropolitan,21650.0
18271,Ringwood,6A Heather Gr,3,h,800000.0,S,RW,12/08/2017,19.9,3134.0,3.0,2.0,1.0,461.0,133.0,2005.0,Maroondah City Council,-37.825359999999996,145.22228,Eastern Metropolitan,7785.0
18276,Rosanna,7 Pilgrim Ct,5,h,1170000.0,S,Miles,12/08/2017,8.9,3084.0,5.0,3.0,3.0,694.0,210.0,1975.0,Banyule City Council,-37.73968,145.07973,Eastern Metropolitan,3540.0
18281,Scoresby,5 Drysdale Ct,3,h,870000.0,SP,hockingstuart,12/08/2017,22.2,3179.0,3.0,2.0,2.0,590.0,151.0,1981.0,Knox City Council,-37.89628,145.22294,Eastern Metropolitan,2206.0
18285,South Melbourne,426 Dorcas St,4,h,1800000.0,VB,Greg,12/08/2017,1.9,3205.0,4.0,3.0,1.0,153.0,93.0,1900.0,Port Phillip City Council,-37.83591,144.94963,Southern Metropolitan,5943.0
18290,South Morang,15 Vincent Dr,4,h,485000.0,S,Love,12/08/2017,20.5,3752.0,4.0,2.0,2.0,196.0,163.0,2008.0,Whittlesea City Council,-37.638729999999995,145.07805,Northern Metropolitan,7969.0
18291,South Yarra,2/1 Alexandra Av,2,u,1350000.0,S,Kay,12/08/2017,2.7,3141.0,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne City Council,-37.82863,144.98514,Southern Metropolitan,14887.0
18294,South Yarra,10/20 Cromwell Rd,1,u,410000.0,PI,Jellis,12/08/2017,2.7,3141.0,1.0,1.0,1.0,0.0,50.0,1960.0,Melbourne City Council,-37.8446,145.00018,Southern Metropolitan,14887.0
18306,St Kilda,12/14 Chapel St,2,u,701000.0,SP,McGrath,12/08/2017,5.0,3182.0,2.0,1.0,0.0,0.0,107.0,1950.0,Port Phillip City Council,-37.86257,144.99161,Southern Metropolitan,13240.0
18307,St Kilda,48 Greeves St,4,h,1600000.0,VB,Gary,12/08/2017,5.0,3182.0,4.0,2.0,3.0,613.0,160.0,1910.0,Port Phillip City Council,-37.86667,144.98324,Southern Metropolitan,13240.0
18309,Strathmore,78 Bulla Rd,7,h,2000000.0,SP,Nelson,12/08/2017,8.2,3041.0,7.0,3.0,4.0,608.0,355.0,1999.0,Moonee Valley City Council,-37.73681,144.90587,Western Metropolitan,3284.0
18310,Strathmore,5 Kilburn St,4,h,1610000.0,S,Considine,12/08/2017,8.2,3041.0,4.0,3.0,2.0,861.0,274.0,1955.0,Moonee Valley City Council,-37.73154,144.92243,Western Metropolitan,3284.0
18314,Sunshine,75 Duke St,3,h,700000.0,SP,S&L,12/08/2017,10.5,3020.0,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank City Council,-37.78703,144.84569,Western Metropolitan,3755.0
18317,Sunshine,80 Wright St,2,h,615000.0,SP,Barry,12/08/2017,10.5,3020.0,2.0,1.0,0.0,418.0,94.0,1940.0,Brimbank City Council,-37.79595,144.83206,Western Metropolitan,3755.0
18319,Surrey Hills,37 Newton St,5,h,2400000.0,VB,Fletchers,12/08/2017,10.2,3127.0,5.0,3.0,2.0,593.0,309.0,2016.0,Boroondara City Council,-37.831990000000005,145.10877,Southern Metropolitan,5457.0
18325,Tarneit,37 Tyler Cr,4,h,505000.0,SP,Purplebricks,12/08/2017,18.4,3029.0,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham City Council,-37.84267,144.65407,Western Metropolitan,10160.0
18326,Tarneit,4 Welford St,4,h,560000.0,SP,Reliance,12/08/2017,18.4,3029.0,4.0,2.0,2.0,452.0,159.0,2009.0,Wyndham City Council,-37.83851,144.6887,Western Metropolitan,10160.0
18329,Templestowe,67 Hawtin St,4,h,1205000.0,S,Barry,12/08/2017,15.5,3106.0,4.0,2.0,2.0,646.0,167.0,1980.0,Manningham City Council,-37.758070000000004,145.13478,Eastern Metropolitan,6202.0
18330,Templestowe,270 Serpells Rd,5,h,1750000.0,PI,Ray,12/08/2017,15.5,3106.0,5.0,3.0,2.0,787.0,334.0,1990.0,Manningham City Council,-37.76873,145.15894,Eastern Metropolitan,6202.0
18336,Templestowe Lower,53 Fyfe Dr,5,h,1410000.0,PI,Barry,12/08/2017,12.4,3107.0,5.0,2.0,2.0,648.0,250.0,1975.0,Manningham City Council,-37.77033,145.1214,Eastern Metropolitan,5420.0
18341,Thomastown,5 Natalie Ct,3,h,670000.0,S,HAR,12/08/2017,15.3,3074.0,3.0,2.0,2.0,541.0,121.0,1980.0,Whittlesea City Council,-37.672309999999996,145.00556,Northern Metropolitan,7955.0
18343,Toorak,3/716 Orrong Rd,3,u,1860000.0,S,Scott,12/08/2017,4.1,3142.0,3.0,2.0,2.0,0.0,176.0,1930.0,Stonnington City Council,-37.8404,145.01425,Southern Metropolitan,7217.0
18345,Toorak,6/14 Woorigoleen Rd,3,u,1350000.0,PI,Castran,12/08/2017,4.1,3142.0,3.0,2.0,1.0,187.0,133.0,1940.0,Stonnington City Council,-37.84297,145.01819,Southern Metropolitan,7217.0
18349,Vermont,11 Manhattan Sq,4,h,980000.0,S,hockingstuart,12/08/2017,17.2,3133.0,4.0,2.0,0.0,539.0,192.0,1978.0,Maroondah City Council,-37.834590000000006,145.21264,Eastern Metropolitan,4181.0
18358,Werribee,3 Argyle Cr,4,h,455000.0,S,Ray,12/08/2017,14.7,3030.0,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham City Council,-37.88496,144.66332,Western Metropolitan,16166.0
18361,Werribee,24 Swallow St,3,h,455000.0,S,YPA,12/08/2017,14.7,3030.0,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham City Council,-37.88632,144.67582,Western Metropolitan,16166.0
18363,West Footscray,18 Molesworth Ct,4,h,1276000.0,S,Jas,12/08/2017,6.4,3012.0,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong City Council,-37.794290000000004,144.87412,Western Metropolitan,5058.0
18368,Wheelers Hill,3 Jensen Ct,4,h,1157000.0,PI,Barry,12/08/2017,16.7,3150.0,4.0,2.0,2.0,752.0,162.0,1971.0,Monash City Council,-37.91212,145.1793,South-Eastern Metropolitan,7392.0
18369,Wheelers Hill,19 Kooringa Cr,5,h,1100000.0,S,Barry,12/08/2017,16.7,3150.0,5.0,2.0,2.0,672.0,237.0,1970.0,Monash City Council,-37.91299,145.1767,South-Eastern Metropolitan,7392.0
18375,Wyndham Vale,6 Melliodora Ct,4,h,500000.0,SP,YPA,12/08/2017,27.2,3024.0,4.0,2.0,1.0,512.0,179.0,2005.0,Wyndham City Council,-37.87959,144.60977,Western Metropolitan,5262.0
18376,Yarraville,1/23 Bena St,4,h,1142000.0,PI,Nelson,12/08/2017,6.3,3013.0,4.0,3.0,2.0,234.0,176.0,2012.0,Maribyrnong City Council,-37.81961,144.88132,Western Metropolitan,6543.0
18379,Yarraville,33A Severn St,2,h,780000.0,S,Sweeney,12/08/2017,6.3,3013.0,2.0,1.0,1.0,178.0,84.0,2013.0,Maribyrnong City Council,-37.814809999999994,144.88013,Western Metropolitan,6543.0
18386,Altona,35 Lowe Av,4,h,935000.0,SP,Barlow,15/07/2017,11.0,3018.0,4.0,2.0,2.0,629.0,180.0,1985.0,Hobsons Bay City Council,-37.86027,144.82073,Western Metropolitan,5301.0
18387,Altona,65 Sargood St,3,t,815000.0,S,hockingstuart,15/07/2017,11.0,3018.0,3.0,2.0,2.0,159.0,130.0,2014.0,Hobsons Bay City Council,-37.86472,144.82929,Western Metropolitan,5301.0
18391,Altona North,4/15 Stapley Cr,3,u,451500.0,SP,Barlow,15/07/2017,9.4,3025.0,3.0,1.0,1.0,180.0,88.0,1965.0,Hobsons Bay City Council,-37.83648,144.86296000000002,Western Metropolitan,5132.0
18392,Ascot Vale,24/157 Epsom Rd,3,u,825000.0,PI,McDonald,15/07/2017,4.3,3032.0,3.0,2.0,2.0,2905.0,164.0,2005.0,Moonee Valley City Council,-37.782579999999996,144.91693999999998,Western Metropolitan,6567.0
18393,Ascot Vale,2/25 Harold St,2,u,425500.0,S,Brad,15/07/2017,4.3,3032.0,2.0,1.0,1.0,1727.0,82.0,1960.0,Moonee Valley City Council,-37.77341,144.9013,Western Metropolitan,6567.0
18396,Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017,4.3,3032.0,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley City Council,-37.77561,144.91695,Western Metropolitan,6567.0
18398,Ashwood,10 Kiewa St,3,h,1420000.0,S,Fletchers,15/07/2017,10.2,3147.0,3.0,1.0,1.0,726.0,130.0,1965.0,Monash City Council,-37.86173,145.11074,Southern Metropolitan,2894.0
18400,Aspendale,5/148 Nepean Hwy,3,t,805000.0,S,Buxton,15/07/2017,21.5,3195.0,3.0,2.0,2.0,0.0,164.0,2006.0,Kingston City Council,-38.02768,145.10187,South-Eastern Metropolitan,2824.0
18401,Avondale Heights,9 Thompson St,4,h,934000.0,S,Moonee,15/07/2017,9.5,3034.0,4.0,2.0,1.0,581.0,163.0,1975.0,Moonee Valley City Council,-37.76421,144.85594,Western Metropolitan,4502.0
18403,Balwyn,92 Winmalee Rd,3,h,2330000.0,S,Jellis,15/07/2017,7.9,3103.0,3.0,2.0,4.0,656.0,210.0,1970.0,Boroondara City Council,-37.8079,145.09162,Southern Metropolitan,5682.0
18407,Bayswater North,17 Kalawar Av,3,h,762000.0,S,Ray,15/07/2017,23.2,3153.0,3.0,2.0,2.0,792.0,148.0,1980.0,Maroondah City Council,-37.82809,145.29287,Eastern Metropolitan,3598.0
18414,Blackburn,17 Hirst St,3,h,1070000.0,S,Jellis,15/07/2017,13.4,3130.0,3.0,1.0,2.0,448.0,96.0,1950.0,Whitehorse City Council,-37.82956,145.13868,Eastern Metropolitan,5713.0
18420,Blackburn North,1/108 Surrey Rd,2,u,706000.0,S,Hoskins,15/07/2017,13.4,3130.0,2.0,1.0,1.0,305.0,305.0,1940.0,Whitehorse City Council,-37.809059999999995,145.15787,Eastern Metropolitan,2867.0
18422,Boronia,3 Devenish Rd,3,h,785000.0,S,iTRAK,15/07/2017,25.0,3155.0,3.0,2.0,2.0,723.0,138.0,1980.0,Knox City Council,-37.85284,145.26942,Eastern Metropolitan,9704.0
18423,Boronia,10 Hansen Rd,4,h,950000.0,S,iTRAK,15/07/2017,25.0,3155.0,4.0,2.0,4.0,2033.0,255.0,1970.0,Knox City Council,-37.866690000000006,145.29959,Eastern Metropolitan,9704.0
18425,Brighton,51 Bay St,4,h,2800000.0,VB,hockingstuart,15/07/2017,10.5,3186.0,4.0,3.0,2.0,498.0,226.0,1900.0,Bayside City Council,-37.90396,144.99126,Southern Metropolitan,10579.0
18426,Brighton,37/18 Cochrane St,1,u,290000.0,PI,Greg,15/07/2017,10.5,3186.0,1.0,1.0,1.0,0.0,35.0,1960.0,Bayside City Council,-37.9041,144.9993,Southern Metropolitan,10579.0
18429,Broadmeadows,37 Gosford Cr,3,h,570500.0,S,YPA,15/07/2017,14.0,3047.0,3.0,1.0,1.0,640.0,92.0,1965.0,Hume City Council,-37.68187,144.92421000000002,Northern Metropolitan,4294.0
18431,Broadmeadows,37 Stanhope St,4,h,631000.0,S,YPA,15/07/2017,14.0,3047.0,4.0,2.0,2.0,696.0,158.0,1960.0,Hume City Council,-37.68584,144.9315,Northern Metropolitan,4294.0
18432,Brooklyn,1/42 Nolan Av,2,u,372100.0,SP,hockingstuart,15/07/2017,6.4,3012.0,2.0,1.0,1.0,0.0,66.0,2000.0,Brimbank City Council,-37.82212,144.84476999999998,Western Metropolitan,962.0
18433,Brunswick,15 Hall St,4,h,1350000.0,VB,Nelson,15/07/2017,5.2,3056.0,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland City Council,-37.76166,144.95065,Northern Metropolitan,11918.0
18436,Brunswick East,2/111 Victoria St,2,t,702500.0,PI,Jellis,15/07/2017,4.0,3057.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland City Council,-37.76812,144.97413999999998,Northern Metropolitan,5533.0
18437,Brunswick West,10/3 Allard St,1,u,275000.0,VB,Jellis,15/07/2017,5.2,3055.0,1.0,1.0,1.0,1388.0,36.0,1970.0,Moreland City Council,-37.7684,144.94214,Northern Metropolitan,7082.0
18438,Brunswick West,22 Henderson St,2,h,835000.0,VB,Nelson,15/07/2017,5.2,3055.0,2.0,1.0,1.0,207.0,77.0,1950.0,Moreland City Council,-37.762209999999996,144.94055,Northern Metropolitan,7082.0
18444,Bundoora,27 Norfolk Cr,3,h,710000.0,S,Darren,15/07/2017,12.1,3083.0,3.0,1.0,1.0,540.0,142.0,1968.0,Banyule City Council,-37.70636,145.05462,Northern Metropolitan,10175.0
18450,Carnegie,55 Tranmere Av,3,h,1840000.0,S,Ray,15/07/2017,10.1,3163.0,3.0,2.0,1.0,483.0,171.0,1920.0,Glen Eira City Council,-37.89204,145.06086000000002,Southern Metropolitan,7822.0
18451,Carnegie,5/40 Woorayl St,2,u,430000.0,VB,Ray,15/07/2017,10.1,3163.0,2.0,1.0,1.0,2048.0,68.0,1960.0,Glen Eira City Council,-37.88642,145.05979,Southern Metropolitan,7822.0
18453,Carrum,20 Parkside Bvd,2,t,495000.0,S,O'Brien,15/07/2017,31.2,3197.0,2.0,1.0,1.0,198.0,94.0,1980.0,Kingston City Council,-38.0796,145.13272,South-Eastern Metropolitan,1989.0
18454,Carrum Downs,10A William Rd,2,h,403500.0,S,Harcourts,15/07/2017,34.9,3201.0,2.0,2.0,3.0,339.0,101.0,2009.0,Frankston City Council,-38.09665,145.17646000000002,South-Eastern Metropolitan,8060.0
18456,Caulfield North,4/7 Hudson St,1,u,361000.0,S,hockingstuart,15/07/2017,7.8,3161.0,1.0,1.0,1.0,60.0,53.0,1975.0,Glen Eira City Council,-37.87972,145.03351,Southern Metropolitan,6923.0
18457,Chadstone,1/3 Evans St,3,u,960000.0,S,Jellis,15/07/2017,11.7,3148.0,3.0,2.0,2.0,382.0,151.0,2000.0,Monash City Council,-37.88304,145.0969,Southern Metropolitan,3582.0
18465,Coburg,19 Hall St,3,h,900000.0,S,Nelson,15/07/2017,6.7,3058.0,3.0,1.0,0.0,227.0,102.0,1920.0,Darebin City Council,-37.752959999999995,144.95967,Northern Metropolitan,11204.0
18466,Collingwood,6/13 Alexander St,1,u,365000.0,SP,Jellis,15/07/2017,2.0,3066.0,1.0,1.0,0.0,0.0,46.0,1960.0,Yarra City Council,-37.795970000000004,144.99108,Northern Metropolitan,4553.0
18468,Craigieburn,28/60 Cradle Mountain Dr,2,t,310000.0,PI,Ray,15/07/2017,20.6,3064.0,2.0,1.0,1.0,38.0,114.0,2013.0,Hume City Council,-37.574670000000005,144.92229,Northern Metropolitan,15510.0
18471,Croydon,33 Jackson St,3,h,662000.0,S,hockingstuart,15/07/2017,23.0,3136.0,3.0,1.0,1.0,396.0,120.0,1950.0,Maroondah City Council,-37.79486,145.28673999999998,Eastern Metropolitan,11925.0
18483,Delahey,10 Alexander Cl,3,h,560000.0,S,YPA,15/07/2017,18.0,3037.0,3.0,2.0,2.0,543.0,153.0,1995.0,Brimbank City Council,-37.7143,144.77096,Western Metropolitan,2898.0
18485,Dingley Village,18 Albert Pl,3,t,802000.0,S,Buxton,15/07/2017,22.2,3172.0,3.0,2.0,2.0,251.0,185.0,1998.0,Kingston City Council,-37.98146,145.11715,South-Eastern Metropolitan,3940.0
18486,Dingley Village,29 Elliott Cr,3,h,800000.0,S,Ray,15/07/2017,22.2,3172.0,3.0,2.0,4.0,801.0,150.0,1980.0,Kingston City Council,-37.98596,145.13187,South-Eastern Metropolitan,3940.0
18487,Dingley Village,5 Tarnook Ct,4,h,854000.0,S,Ray,15/07/2017,22.2,3172.0,4.0,2.0,2.0,676.0,181.0,1975.0,Kingston City Council,-37.97936,145.13302,South-Eastern Metropolitan,3940.0
18491,Donvale,6/22 Powers St,3,t,920000.0,S,Barry,15/07/2017,16.1,3111.0,3.0,2.0,2.0,239.0,187.0,2007.0,Manningham City Council,-37.77323,145.18028999999999,Eastern Metropolitan,4790.0
18492,Donvale,14 Sturdee Rd,3,h,904000.0,S,Fletchers,15/07/2017,16.1,3111.0,3.0,1.0,2.0,720.0,116.0,1960.0,Manningham City Council,-37.803490000000004,145.19666,Eastern Metropolitan,4790.0
18494,Eaglemont,104 Studley Rd,3,h,1440000.0,S,Miles,15/07/2017,8.9,3084.0,3.0,1.0,2.0,598.0,116.0,1955.0,Banyule City Council,-37.76093,145.056,Eastern Metropolitan,1651.0
18497,Eltham,38 Meruka Dr,4,h,1054000.0,S,Barry,15/07/2017,18.0,3095.0,4.0,3.0,2.0,791.0,230.0,1974.0,Banyule City Council,-37.712959999999995,145.13773,Eastern Metropolitan,6990.0
18498,Endeavour Hills,18 Struan Av,4,h,625000.0,SP,O'Brien,15/07/2017,28.5,3802.0,4.0,2.0,2.0,669.0,165.0,1980.0,Casey City Council,-37.964659999999995,145.27006,South-Eastern Metropolitan,8443.0
18499,Epping,1 Centurion Ct,3,h,600000.0,S,Love,15/07/2017,19.6,3076.0,3.0,1.0,2.0,524.0,155.0,1970.0,Whittlesea City Council,-37.64273,145.03751,Northern Metropolitan,10926.0
18502,Epping,40 Lyndarum Dr,3,h,630000.0,S,Ray,15/07/2017,19.6,3076.0,3.0,2.0,2.0,388.0,127.0,2012.0,Whittlesea City Council,-37.628640000000004,145.02265,Northern Metropolitan,10926.0
18503,Epping,4 Nuthall Wy,4,h,1012000.0,S,Iconek,15/07/2017,19.6,3076.0,4.0,3.0,3.0,631.0,355.0,2009.0,Whittlesea City Council,-37.6246,145.01686,Northern Metropolitan,10926.0
18504,Epping,1 Saddlers Ct,4,h,565000.0,S,Ray,15/07/2017,19.6,3076.0,4.0,2.0,2.0,548.0,110.0,1985.0,Whittlesea City Council,-37.64386,145.04817,Northern Metropolitan,10926.0
18505,Essendon,10/10 Ardoch St,2,u,502500.0,SP,McDonald,15/07/2017,7.5,3040.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley City Council,-37.7494,144.92096,Western Metropolitan,9264.0
18509,Essendon West,384 Buckley St,3,h,1410000.0,PI,Jellis,15/07/2017,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley City Council,-37.75374,144.88932,Western Metropolitan,588.0
18511,Ferntree Gully,5 Bruce Cr,4,h,748888.0,S,Ray,15/07/2017,24.8,3156.0,4.0,2.0,4.0,1014.0,280.0,1960.0,Knox City Council,-37.881890000000006,145.29148,Eastern Metropolitan,10788.0
18512,Ferntree Gully,42 Bryden Dr,4,h,850000.0,S,Noel,15/07/2017,24.8,3156.0,4.0,2.0,1.0,738.0,148.0,1985.0,Knox City Council,-37.89863,145.26708,Eastern Metropolitan,10788.0
18514,Fitzroy,205/96 Charles St,1,u,490000.0,S,hockingstuart,15/07/2017,2.1,3065.0,1.0,1.0,1.0,0.0,57.0,2013.0,Yarra City Council,-37.80348,144.98256999999998,Northern Metropolitan,5825.0
18520,Footscray,5/248 Gordon St,2,u,395000.0,S,Sweeney,15/07/2017,5.1,3011.0,2.0,1.0,1.0,0.0,73.0,1970.0,Maribyrnong City Council,-37.797109999999996,144.88825,Western Metropolitan,7570.0
18521,Footscray,27 Leander St,2,h,991000.0,S,Village,15/07/2017,5.1,3011.0,2.0,1.0,1.0,318.0,106.0,1910.0,Maribyrnong City Council,-37.79529,144.88453,Western Metropolitan,7570.0
18524,Forest Hill,35 Panorama Dr,4,h,945000.0,S,Ray,15/07/2017,15.4,3131.0,4.0,2.0,2.0,294.0,194.0,2010.0,Whitehorse City Council,-37.85156,145.16923,Eastern Metropolitan,4385.0
18525,Forest Hill,52 Parkmore Rd,2,h,1020000.0,S,Ray,15/07/2017,15.4,3131.0,2.0,1.0,1.0,581.0,116.4,1970.0,Whitehorse City Council,-37.84207,145.17795,Eastern Metropolitan,4385.0
18529,Frankston,12 Tantani St,3,h,506000.0,S,Aquire,15/07/2017,38.0,3199.0,3.0,1.0,4.0,578.0,123.0,1984.0,Frankston City Council,-38.13743,145.16702,South-Eastern Metropolitan,17055.0
18530,Frankston,50 Towerhill Rd,4,h,755000.0,S,Ray,15/07/2017,38.0,3199.0,4.0,1.0,1.0,622.0,163.0,1960.0,Frankston City Council,-38.16146,145.12997,South-Eastern Metropolitan,17055.0
18532,Gisborne,1/12 Rodney St,3,h,426000.0,S,Raine,15/07/2017,45.9,3437.0,3.0,1.0,1.0,412.0,103.0,1950.0,Macedon Ranges Shire Council,-37.49175,144.59565,Northern Victoria,3376.0
18534,Glen Iris,3/14 Charles St,2,u,540000.0,S,Woodards,15/07/2017,7.3,3146.0,2.0,1.0,1.0,0.0,77.0,1960.0,Boroondara City Council,-37.85145,145.09107,Southern Metropolitan,10412.0
18536,Glen Waverley,2/25 Fernhill St,2,u,960000.0,S,Ray,15/07/2017,16.7,3150.0,2.0,1.0,1.0,229.0,101.0,1990.0,Monash City Council,-37.876059999999995,145.15951,Eastern Metropolitan,15321.0
18537,Glen Waverley,707 Waverley Rd,5,h,1116500.0,S,Harcourts,15/07/2017,16.7,3150.0,5.0,2.0,2.0,701.0,182.85,1960.0,Monash City Council,-37.88902,145.16678000000002,Eastern Metropolitan,15321.0
18542,Greensborough,1/111 Nepean St,2,u,585000.0,S,Darren,15/07/2017,16.1,3088.0,2.0,1.0,1.0,240.0,79.0,1965.0,Banyule City Council,-37.712540000000004,145.09705,Northern Metropolitan,8524.0
18544,Greensborough,13 Stowe Av,4,h,800000.0,S,Darren,15/07/2017,16.1,3088.0,4.0,2.0,2.0,626.0,169.0,1960.0,Banyule City Council,-37.70859,145.10464,Northern Metropolitan,8524.0
18546,Greensborough,54 Warralong Av,3,h,896000.0,S,Fletchers,15/07/2017,16.1,3088.0,3.0,2.0,1.0,653.0,130.0,1970.0,Banyule City Council,-37.71846,145.09689,Northern Metropolitan,8524.0
18555,Hawthorn,15/1 Muir St,3,u,1150000.0,S,Marshall,15/07/2017,5.3,3122.0,3.0,2.0,1.0,5259.0,119.0,2000.0,Boroondara City Council,-37.81442,145.01531,Southern Metropolitan,11308.0
18556,Hawthorn,24/1 Muir St,3,h,1100000.0,S,Marshall,15/07/2017,5.3,3122.0,3.0,2.0,1.0,109.0,109.5,1999.0,Boroondara City Council,-37.81442,145.01531,Southern Metropolitan,11308.0
18560,Heathmont,1/34 Campbell St,2,u,525000.0,S,Fletchers,15/07/2017,21.3,3135.0,2.0,1.0,1.0,0.0,80.0,1980.0,Maroondah City Council,-37.82118,145.24138,Eastern Metropolitan,3794.0
18562,Heidelberg Heights,2/3 Mary Av,2,t,650000.0,S,Barry,15/07/2017,8.8,3081.0,2.0,1.0,1.0,140.0,107.0,2013.0,Banyule City Council,-37.74835,145.05042,Eastern Metropolitan,2947.0
18563,Heidelberg West,54 Alamein Rd,2,h,580000.0,S,Harcourts,15/07/2017,8.8,3081.0,2.0,1.0,2.0,498.0,75.0,1955.0,Banyule City Council,-37.737590000000004,145.04236,Eastern Metropolitan,2674.0
18567,Hoppers Crossing,30 Don Av,3,h,536500.0,S,Reliance,15/07/2017,18.4,3029.0,3.0,2.0,4.0,578.0,129.7,1972.0,Wyndham City Council,-37.873259999999995,144.69103,Western Metropolitan,13830.0
18575,Keilor Downs,11 Cromer Pl,4,h,705000.0,PI,Brad,15/07/2017,15.5,3038.0,4.0,2.0,3.0,815.0,198.0,2000.0,Brimbank City Council,-37.71757,144.81328,Western Metropolitan,3656.0
18576,Keilor Downs,4 Nandeen Ct,4,h,590000.0,VB,Brad,15/07/2017,15.5,3038.0,4.0,2.0,2.0,757.0,152.0,1980.0,Brimbank City Council,-37.72483,144.8143,Western Metropolitan,3656.0
18577,Keilor East,54 David Av,3,h,920000.0,SP,Nelson,15/07/2017,11.7,3033.0,3.0,2.0,1.0,313.0,140.0,1960.0,Brimbank City Council,-37.74214,144.86965,Western Metropolitan,5629.0
18578,Keilor East,44 Granite Wy,4,h,1100000.0,VB,Nelson,15/07/2017,11.7,3033.0,4.0,4.0,2.0,500.0,267.0,2011.0,Brimbank City Council,-37.73573,144.87531,Western Metropolitan,5629.0
18579,Keilor East,14 Noga Av,3,h,840000.0,VB,Whiting,15/07/2017,11.7,3033.0,3.0,1.0,2.0,575.0,138.0,1970.0,Brimbank City Council,-37.743159999999996,144.87894,Western Metropolitan,5629.0
18582,Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,15/07/2017,3.4,3031.0,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne City Council,-37.79013,144.92359,Northern Metropolitan,5263.0
18583,Kew,2/8 Pleasant Av,3,h,1080000.0,S,Marshall,15/07/2017,5.4,3101.0,3.0,2.0,2.0,151.0,103.0,1960.0,Boroondara City Council,-37.80509,145.05572,Southern Metropolitan,10331.0
18585,Keysborough,3 Oakwood Dr,4,h,575000.0,S,hockingstuart,15/07/2017,25.2,3173.0,4.0,1.0,2.0,384.0,131.0,1975.0,Greater Dandenong City Council,-37.993179999999995,145.15939,South-Eastern Metropolitan,8459.0
18595,Maidstone,20 Jackson St,3,h,930000.0,S,Jas,15/07/2017,6.4,3012.0,3.0,1.0,4.0,545.0,116.0,1940.0,Maribyrnong City Council,-37.785709999999995,144.87346000000002,Western Metropolitan,3873.0
18596,Maidstone,76A Norfolk St,2,t,650000.0,S,Jas,15/07/2017,6.4,3012.0,2.0,2.0,1.0,279.0,104.0,2013.0,Maribyrnong City Council,-37.78799,144.87515,Western Metropolitan,3873.0
18597,Maidstone,72B Richelieu St,3,t,702000.0,S,Jas,15/07/2017,6.4,3012.0,3.0,2.0,2.0,189.0,131.0,2000.0,Maribyrnong City Council,-37.78606,144.87205,Western Metropolitan,3873.0
